time,speed,accel,event_type,event_id,seq,s_s_num,trip_event_id,driver_id,trip_id
75.000000,0.130208,0.005800,stop,1,47,0,1,0007,00064
76.000000,0.091146,0.020300,stop,1,48,0,1,0007,00064
77.000000,0.065104,0.020300,stop,1,49,0,1,0007,00064
78.000000,0.000000,0.011600,stop,1,50,0,1,0007,00064
83.000000,0.282118,-0.011600,start,2,1,1,2,0007,00064
84.000000,0.203993,-0.011600,start,2,2,1,2,0007,00064
85.000000,0.225694,-0.011600,start,2,3,1,2,0007,00064
86.000000,0.164931,-0.005800,start,2,4,1,2,0007,00064
87.000000,0.138889,0.008700,start,2,5,1,2,0007,00064
88.000000,0.117188,0.020300,start,2,6,1,2,0007,00064
89.000000,0.082465,0.020300,start,2,7,1,2,0007,00064
90.000000,0.060764,0.017400,start,2,8,1,2,0007,00064
91.000000,0.000000,0.014500,start,2,9,1,2,0007,00064
92.000000,0.000000,0.023200,start,2,10,1,2,0007,00064
93.000000,0.308160,0.031900,start,2,11,1,2,0007,00064
94.000000,0.264757,0.023200,start,2,12,1,2,0007,00064
95.000000,0.329861,0.000000,start,2,13,1,2,0007,00064
96.000000,0.282118,0.002900,start,2,14,1,2,0007,00064
97.000000,0.347222,0.011600,start,2,15,1,2,0007,00064
98.000000,0.364583,0.017400,start,2,16,1,2,0007,00064
99.000000,0.368924,0.011600,start,2,17,1,2,0007,00064
100.000000,0.381944,0.008700,start,2,18,1,2,0007,00064
101.000000,0.629340,0.005800,start,2,19,1,2,0007,00064
102.000000,0.651042,0.000000,start,2,20,1,2,0007,00064
103.000000,0.711806,0.014500,start,2,21,1,2,0007,00064
104.000000,0.677083,0.020300,start,2,22,1,2,0007,00064
105.000000,0.759549,0.011600,start,2,23,1,2,0007,00064
106.000000,0.724826,0.002900,start,2,24,1,2,0007,00064
107.000000,0.798611,0.005800,start,2,25,1,2,0007,00064
108.000000,0.759549,-0.005800,start,2,26,1,2,0007,00064
109.000000,0.820313,-0.020300,start,2,27,1,2,0007,00064
110.000000,0.750868,-0.034800,start,2,28,1,2,0007,00064
111.000000,0.677083,-0.031900,start,2,29,1,2,0007,00064
112.000000,0.707465,-0.029000,start,2,30,1,2,0007,00064
113.000000,0.724826,-0.023200,start,2,31,1,2,0007,00064
114.000000,0.564236,-0.026100,start,2,32,1,2,0007,00064
115.000000,0.607639,-0.008700,start,2,33,1,2,0007,00064
116.000000,0.585938,0.011600,start,2,34,1,2,0007,00064
117.000000,0.559896,0.005800,start,2,35,1,2,0007,00064
118.000000,0.538194,0.002900,start,2,36,1,2,0007,00064
119.000000,0.503472,0.005800,start,2,37,1,2,0007,00064
120.000000,0.703125,0.000000,start,2,38,1,2,0007,00064
121.000000,0.733507,0.002900,start,2,39,1,2,0007,00064
122.000000,0.707465,0.002900,start,2,40,1,2,0007,00064
123.000000,0.724826,0.000000,start,2,41,1,2,0007,00064
124.000000,0.690104,-0.008700,start,2,42,1,2,0007,00064
125.000000,0.807292,-0.020300,start,2,43,1,2,0007,00064
126.000000,0.746528,-0.014500,start,2,44,1,2,0007,00064
127.000000,0.724826,-0.023200,start,2,45,1,2,0007,00064
128.000000,0.698785,0.005800,start,2,46,1,2,0007,00064
129.000000,0.789931,0.002900,start,2,47,1,2,0007,00064
130.000000,0.750868,-0.020300,start,2,48,1,2,0007,00064
131.000000,0.720486,-0.069600,start,2,49,1,2,0007,00064
132.000000,0.611979,-0.087000,start,2,50,1,2,0007,00064
42.000000,0.690104,0.011600,stop,3,1,1,3,0007,00064
43.000000,0.659722,0.008700,stop,3,2,1,3,0007,00064
44.000000,0.711806,0.008700,stop,3,3,1,3,0007,00064
45.000000,0.716146,-0.005800,stop,3,4,1,3,0007,00064
46.000000,0.755208,-0.017400,stop,3,5,1,3,0007,00064
47.000000,0.737847,-0.014500,stop,3,6,1,3,0007,00064
48.000000,0.681424,-0.026100,stop,3,7,1,3,0007,00064
49.000000,0.651042,-0.014500,stop,3,8,1,3,0007,00064
50.000000,0.551215,-0.017400,stop,3,9,1,3,0007,00064
51.000000,0.525174,-0.020300,stop,3,10,1,3,0007,00064
52.000000,0.438368,-0.023200,stop,3,11,1,3,0007,00064
53.000000,0.399306,-0.023200,stop,3,12,1,3,0007,00064
54.000000,0.394965,-0.005800,stop,3,13,1,3,0007,00064
55.000000,0.282118,0.002900,stop,3,14,1,3,0007,00064
56.000000,0.190972,0.014500,stop,3,15,1,3,0007,00064
57.000000,0.160590,0.026100,stop,3,16,1,3,0007,00064
58.000000,0.247396,0.023200,stop,3,17,1,3,0007,00064
59.000000,0.212674,0.023200,stop,3,18,1,3,0007,00064
60.000000,0.316840,0.017400,stop,3,19,1,3,0007,00064
61.000000,0.277778,0.020300,stop,3,20,1,3,0007,00064
62.000000,0.338542,0.014500,stop,3,21,1,3,0007,00064
63.000000,0.351563,0.011600,stop,3,22,1,3,0007,00064
64.000000,0.577257,0.014500,stop,3,23,1,3,0007,00064
65.000000,0.564236,0.014500,stop,3,24,1,3,0007,00064
66.000000,0.616319,0.017400,stop,3,25,1,3,0007,00064
67.000000,0.529514,0.008700,stop,3,26,1,3,0007,00064
68.000000,0.477431,-0.023200,stop,3,27,1,3,0007,00064
69.000000,0.655382,-0.055100,stop,3,28,1,3,0007,00064
70.000000,0.507813,-0.063800,stop,3,29,1,3,0007,00064
71.000000,0.403646,-0.034800,stop,3,30,1,3,0007,00064
72.000000,0.355903,0.000000,stop,3,31,1,3,0007,00064
73.000000,0.290799,0.000000,stop,3,32,1,3,0007,00064
74.000000,0.177951,0.000000,stop,3,33,1,3,0007,00064
75.000000,0.130208,0.005800,stop,3,34,1,3,0007,00064
76.000000,0.091146,0.020300,stop,3,35,1,3,0007,00064
77.000000,0.065104,0.020300,stop,3,36,1,3,0007,00064
78.000000,0.000000,0.011600,stop,3,37,1,3,0007,00064
79.000000,0.000000,0.011600,stop,3,38,1,3,0007,00064
80.000000,0.000000,0.011600,stop,3,39,1,3,0007,00064
81.000000,0.000000,0.002900,stop,3,40,1,3,0007,00064
82.000000,0.000000,-0.005800,stop,3,41,1,3,0007,00064
83.000000,0.282118,-0.011600,stop,3,42,1,3,0007,00064
84.000000,0.203993,-0.011600,stop,3,43,1,3,0007,00064
85.000000,0.225694,-0.011600,stop,3,44,1,3,0007,00064
86.000000,0.164931,-0.005800,stop,3,45,1,3,0007,00064
87.000000,0.138889,0.008700,stop,3,46,1,3,0007,00064
88.000000,0.117188,0.020300,stop,3,47,1,3,0007,00064
89.000000,0.082465,0.020300,stop,3,48,1,3,0007,00064
90.000000,0.060764,0.017400,stop,3,49,1,3,0007,00064
91.000000,0.000000,0.014500,stop,3,50,1,3,0007,00064
93.000000,0.308160,0.031900,start,4,1,2,4,0007,00064
94.000000,0.264757,0.023200,start,4,2,2,4,0007,00064
95.000000,0.329861,0.000000,start,4,3,2,4,0007,00064
96.000000,0.282118,0.002900,start,4,4,2,4,0007,00064
97.000000,0.347222,0.011600,start,4,5,2,4,0007,00064
98.000000,0.364583,0.017400,start,4,6,2,4,0007,00064
99.000000,0.368924,0.011600,start,4,7,2,4,0007,00064
100.000000,0.381944,0.008700,start,4,8,2,4,0007,00064
101.000000,0.629340,0.005800,start,4,9,2,4,0007,00064
102.000000,0.651042,0.000000,start,4,10,2,4,0007,00064
103.000000,0.711806,0.014500,start,4,11,2,4,0007,00064
104.000000,0.677083,0.020300,start,4,12,2,4,0007,00064
105.000000,0.759549,0.011600,start,4,13,2,4,0007,00064
106.000000,0.724826,0.002900,start,4,14,2,4,0007,00064
107.000000,0.798611,0.005800,start,4,15,2,4,0007,00064
108.000000,0.759549,-0.005800,start,4,16,2,4,0007,00064
109.000000,0.820313,-0.020300,start,4,17,2,4,0007,00064
110.000000,0.750868,-0.034800,start,4,18,2,4,0007,00064
111.000000,0.677083,-0.031900,start,4,19,2,4,0007,00064
112.000000,0.707465,-0.029000,start,4,20,2,4,0007,00064
113.000000,0.724826,-0.023200,start,4,21,2,4,0007,00064
114.000000,0.564236,-0.026100,start,4,22,2,4,0007,00064
115.000000,0.607639,-0.008700,start,4,23,2,4,0007,00064
116.000000,0.585938,0.011600,start,4,24,2,4,0007,00064
117.000000,0.559896,0.005800,start,4,25,2,4,0007,00064
118.000000,0.538194,0.002900,start,4,26,2,4,0007,00064
119.000000,0.503472,0.005800,start,4,27,2,4,0007,00064
120.000000,0.703125,0.000000,start,4,28,2,4,0007,00064
121.000000,0.733507,0.002900,start,4,29,2,4,0007,00064
122.000000,0.707465,0.002900,start,4,30,2,4,0007,00064
123.000000,0.724826,0.000000,start,4,31,2,4,0007,00064
124.000000,0.690104,-0.008700,start,4,32,2,4,0007,00064
125.000000,0.807292,-0.020300,start,4,33,2,4,0007,00064
126.000000,0.746528,-0.014500,start,4,34,2,4,0007,00064
127.000000,0.724826,-0.023200,start,4,35,2,4,0007,00064
128.000000,0.698785,0.005800,start,4,36,2,4,0007,00064
129.000000,0.789931,0.002900,start,4,37,2,4,0007,00064
130.000000,0.750868,-0.020300,start,4,38,2,4,0007,00064
131.000000,0.720486,-0.069600,start,4,39,2,4,0007,00064
132.000000,0.611979,-0.087000,start,4,40,2,4,0007,00064
133.000000,0.633681,-0.049300,start,4,41,2,4,0007,00064
134.000000,0.585938,0.002900,start,4,42,2,4,0007,00064
135.000000,0.542535,0.026100,start,4,43,2,4,0007,00064
136.000000,0.503472,0.017400,start,4,44,2,4,0007,00064
137.000000,0.468750, ,start,4,45,2,4,0007,00064
138.000000,0.594618,0.034800,start,4,46,2,4,0007,00064
139.000000,0.603299,0.034800,start,4,47,2,4,0007,00064
140.000000,0.685764,0.029000,start,4,48,2,4,0007,00064
141.000000,0.729167,0.034800,start,4,49,2,4,0007,00064
142.000000,0.798611,0.029000,start,4,50,2,4,0007,00064
380.000000,5.329861,-0.060900,stop,5,1,2,5,0007,00064
381.000000,5.269097,-0.081200,stop,5,2,2,5,0007,00064
382.000000,5.217014,-0.063800,stop,5,3,2,5,0007,00064
383.000000,5.169271,-0.081200,stop,5,4,2,5,0007,00064
384.000000,5.086806,-0.092800,stop,5,5,2,5,0007,00064
385.000000,5.000000,-0.078300,stop,5,6,2,5,0007,00064
386.000000,4.908854,-0.087000,stop,5,7,2,5,0007,00064
387.000000,4.843750,-0.084100,stop,5,8,2,5,0007,00064
388.000000,4.739583,-0.095700,stop,5,9,2,5,0007,00064
389.000000,4.652778,-0.107300,stop,5,10,2,5,0007,00064
390.000000,4.557292,-0.104400,stop,5,11,2,5,0007,00064
391.000000,4.453125,-0.101500,stop,5,12,2,5,0007,00064
392.000000,4.370660,-0.110200,stop,5,13,2,5,0007,00064
393.000000,4.257813,-0.116000,stop,5,14,2,5,0007,00064
394.000000,4.157986,-0.130500,stop,5,15,2,5,0007,00064
395.000000,4.049479,-0.133400,stop,5,16,2,5,0007,00064
396.000000,3.910590,-0.150800,stop,5,17,2,5,0007,00064
397.000000,3.793403,-0.147900,stop,5,18,2,5,0007,00064
398.000000,3.654514,-0.130500,stop,5,19,2,5,0007,00064
399.000000,3.524306,-0.107300,stop,5,20,2,5,0007,00064
400.000000,3.398438,-0.118900,stop,5,21,2,5,0007,00064
401.000000,3.311632,-0.063800,stop,5,22,2,5,0007,00064
402.000000,3.237847,-0.040600,stop,5,23,2,5,0007,00064
403.000000,3.142361,-0.087000,stop,5,24,2,5,0007,00064
404.000000,3.085938,-0.089900,stop,5,25,2,5,0007,00064
405.000000,2.968750,-0.098600,stop,5,26,2,5,0007,00064
406.000000,2.916667,-0.084100,stop,5,27,2,5,0007,00064
407.000000,2.825521,-0.089900,stop,5,28,2,5,0007,00064
408.000000,2.743056,-0.095700,stop,5,29,2,5,0007,00064
409.000000,2.634549,-0.113100,stop,5,30,2,5,0007,00064
410.000000,2.513021,-0.116000,stop,5,31,2,5,0007,00064
411.000000,2.387153,-0.147900,stop,5,32,2,5,0007,00064
412.000000,2.269965,-0.130500,stop,5,33,2,5,0007,00064
413.000000,2.170139, ,stop,5,34,2,5,0007,00064
414.000000,2.013889,-0.104400,stop,5,35,2,5,0007,00064
415.000000,1.883681,-0.118900,stop,5,36,2,5,0007,00064
416.000000,1.779514,-0.136300,stop,5,37,2,5,0007,00064
417.000000,1.640625,-0.153700,stop,5,38,2,5,0007,00064
418.000000,1.484375,-0.162400,stop,5,39,2,5,0007,00064
419.000000,1.362847,-0.153700,stop,5,40,2,5,0007,00064
420.000000,1.223958,-0.147900,stop,5,41,2,5,0007,00064
421.000000,1.067708,-0.153700,stop,5,42,2,5,0007,00064
422.000000,0.902778,-0.147900,stop,5,43,2,5,0007,00064
423.000000,0.824653,-0.136300,stop,5,44,2,5,0007,00064
424.000000,0.638021,-0.133400,stop,5,45,2,5,0007,00064
425.000000,0.542535,-0.136300,stop,5,46,2,5,0007,00064
426.000000,0.390625,-0.136300,stop,5,47,2,5,0007,00064
427.000000,0.282118,-0.139200,stop,5,48,2,5,0007,00064
428.000000,0.147569,-0.116000,stop,5,49,2,5,0007,00064
429.000000,0.000000,0.014500,stop,5,50,2,5,0007,00064
549.000000,0.177951,-0.069600,start,6,1,3,6,0007,00064
550.000000,0.125868,-0.066700,start,6,2,3,6,0007,00064
551.000000,0.065104,-0.063800,start,6,3,3,6,0007,00064
552.000000, ,-0.069600,start,6,4,3,6,0007,00064
553.000000,0.000000,-0.072500,start,6,5,3,6,0007,00064
554.000000,0.000000,-0.087000,start,6,6,3,6,0007,00064
555.000000,0.000000,-0.069600,start,6,7,3,6,0007,00064
556.000000, ,0.014500,start,6,8,3,6,0007,00064
557.000000,0.000000,0.023200,start,6,9,3,6,0007,00064
558.000000, ,-0.014500,start,6,10,3,6,0007,00064
559.000000,0.000000,0.000000,start,6,11,3,6,0007,00064
560.000000,0.000000,0.002900,start,6,12,3,6,0007,00064
561.000000,0.000000,-0.011600,start,6,13,3,6,0007,00064
562.000000, ,0.000000,start,6,14,3,6,0007,00064
563.000000,0.000000,0.000000,start,6,15,3,6,0007,00064
564.000000, ,-0.017400,start,6,16,3,6,0007,00064
565.000000,0.000000,0.000000,start,6,17,3,6,0007,00064
566.000000,0.000000,0.031900,start,6,18,3,6,0007,00064
567.000000,0.000000,0.031900,start,6,19,3,6,0007,00064
568.000000,0.000000,0.037700,start,6,20,3,6,0007,00064
569.000000,0.000000,0.034800,start,6,21,3,6,0007,00064
570.000000,0.000000,0.029000,start,6,22,3,6,0007,00064
571.000000,0.000000,0.031900,start,6,23,3,6,0007,00064
572.000000, ,0.031900,start,6,24,3,6,0007,00064
573.000000,0.000000,0.040600,start,6,25,3,6,0007,00064
574.000000,0.000000,0.046400,start,6,26,3,6,0007,00064
575.000000,0.000000,0.066700,start,6,27,3,6,0007,00064
576.000000,0.000000,0.084100,start,6,28,3,6,0007,00064
577.000000,0.000000,0.104400,start,6,29,3,6,0007,00064
578.000000, ,0.136300,start,6,30,3,6,0007,00064
579.000000,0.655382,0.153700,start,6,31,3,6,0007,00064
580.000000,0.685764,0.171100,start,6,32,3,6,0007,00064
581.000000,1.119792,0.174000,start,6,33,3,6,0007,00064
582.000000, ,0.171100,start,6,34,3,6,0007,00064
583.000000,1.453993,0.162400,start,6,35,3,6,0007,00064
584.000000, ,0.156600,start,6,36,3,6,0007,00064
585.000000,1.762153,0.147900,start,6,37,3,6,0007,00064
586.000000, ,0.133400,start,6,38,3,6,0007,00064
587.000000,2.022570,0.127600,start,6,39,3,6,0007,00064
588.000000, ,0.104400,start,6,40,3,6,0007,00064
589.000000,2.139757,0.101500,start,6,41,3,6,0007,00064
590.000000,2.252604,0.104400,start,6,42,3,6,0007,00064
591.000000,2.361111,0.107300,start,6,43,3,6,0007,00064
592.000000,2.469618,0.098600,start,6,44,3,6,0007,00064
593.000000,2.578125,0.113100,start,6,45,3,6,0007,00064
594.000000,2.703993,0.127600,start,6,46,3,6,0007,00064
595.000000,2.825521,0.113100,start,6,47,3,6,0007,00064
596.000000,2.912327,0.095700,start,6,48,3,6,0007,00064
597.000000,3.046875,0.107300,start,6,49,3,6,0007,00064
598.000000,3.151042,0.104400,start,6,50,3,6,0007,00064
504.000000,0.000000,-0.002900,stop,7,1,3,7,0007,00064
505.000000, ,-0.002900,stop,7,2,3,7,0007,00064
506.000000,0.000000,-0.002900,stop,7,3,3,7,0007,00064
507.000000,0.000000,-0.002900,stop,7,4,3,7,0007,00064
508.000000, ,-0.002900,stop,7,5,3,7,0007,00064
509.000000,0.000000,0.000000,stop,7,6,3,7,0007,00064
510.000000, ,0.000000,stop,7,7,3,7,0007,00064
511.000000,0.000000,-0.002900,stop,7,8,3,7,0007,00064
512.000000, ,-0.002900,stop,7,9,3,7,0007,00064
513.000000,0.000000,-0.002900,stop,7,10,3,7,0007,00064
514.000000,0.000000,-0.002900,stop,7,11,3,7,0007,00064
515.000000,0.000000,-0.002900,stop,7,12,3,7,0007,00064
516.000000, ,0.000000,stop,7,13,3,7,0007,00064
517.000000,0.000000,-0.002900,stop,7,14,3,7,0007,00064
518.000000, ,-0.002900,stop,7,15,3,7,0007,00064
519.000000,0.000000,-0.002900,stop,7,16,3,7,0007,00064
520.000000, ,0.000000,stop,7,17,3,7,0007,00064
521.000000,0.000000,-0.002900,stop,7,18,3,7,0007,00064
522.000000,0.000000,-0.023200,stop,7,19,3,7,0007,00064
523.000000,0.000000,0.000000,stop,7,20,3,7,0007,00064
524.000000,0.000000,0.002900,stop,7,21,3,7,0007,00064
525.000000,0.000000,0.011600,stop,7,22,3,7,0007,00064
526.000000,0.000000,0.043500,stop,7,23,3,7,0007,00064
527.000000,0.000000,0.049300,stop,7,24,3,7,0007,00064
528.000000, ,0.037700,stop,7,25,3,7,0007,00064
529.000000,0.000000,0.023200,stop,7,26,3,7,0007,00064
530.000000,0.000000,0.020300,stop,7,27,3,7,0007,00064
531.000000,0.000000,0.023200,stop,7,28,3,7,0007,00064
532.000000,0.000000,0.023200,stop,7,29,3,7,0007,00064
533.000000,0.000000,0.026100,stop,7,30,3,7,0007,00064
534.000000, ,0.026100,stop,7,31,3,7,0007,00064
535.000000,0.000000,0.023200,stop,7,32,3,7,0007,00064
536.000000,0.000000,0.026100,stop,7,33,3,7,0007,00064
537.000000,0.000000,0.020300,stop,7,34,3,7,0007,00064
538.000000, ,0.020300,stop,7,35,3,7,0007,00064
539.000000,0.000000,0.020300,stop,7,36,3,7,0007,00064
540.000000,0.000000,0.017400,stop,7,37,3,7,0007,00064
541.000000,0.000000,0.014500,stop,7,38,3,7,0007,00064
542.000000, ,0.017400,stop,7,39,3,7,0007,00064
543.000000,0.000000,0.014500,stop,7,40,3,7,0007,00064
544.000000,0.000000,0.017400,stop,7,41,3,7,0007,00064
545.000000,0.000000,0.014500,stop,7,42,3,7,0007,00064
546.000000,0.000000,-0.002900,stop,7,43,3,7,0007,00064
547.000000,0.000000,-0.026100,stop,7,44,3,7,0007,00064
548.000000, ,-0.058000,stop,7,45,3,7,0007,00064
549.000000,0.177951,-0.069600,stop,7,46,3,7,0007,00064
550.000000,0.125868,-0.066700,stop,7,47,3,7,0007,00064
551.000000,0.065104,-0.063800,stop,7,48,3,7,0007,00064
552.000000, ,-0.069600,stop,7,49,3,7,0007,00064
553.000000,0.000000,-0.072500,stop,7,50,3,7,0007,00064
579.000000,0.655382,0.153700,start,8,1,4,8,0007,00064
580.000000,0.685764,0.171100,start,8,2,4,8,0007,00064
581.000000,1.119792,0.174000,start,8,3,4,8,0007,00064
582.000000, ,0.171100,start,8,4,4,8,0007,00064
583.000000,1.453993,0.162400,start,8,5,4,8,0007,00064
584.000000, ,0.156600,start,8,6,4,8,0007,00064
585.000000,1.762153,0.147900,start,8,7,4,8,0007,00064
586.000000, ,0.133400,start,8,8,4,8,0007,00064
587.000000,2.022570,0.127600,start,8,9,4,8,0007,00064
588.000000, ,0.104400,start,8,10,4,8,0007,00064
589.000000,2.139757,0.101500,start,8,11,4,8,0007,00064
590.000000,2.252604,0.104400,start,8,12,4,8,0007,00064
591.000000,2.361111,0.107300,start,8,13,4,8,0007,00064
592.000000,2.469618,0.098600,start,8,14,4,8,0007,00064
593.000000,2.578125,0.113100,start,8,15,4,8,0007,00064
594.000000,2.703993,0.127600,start,8,16,4,8,0007,00064
595.000000,2.825521,0.113100,start,8,17,4,8,0007,00064
596.000000,2.912327,0.095700,start,8,18,4,8,0007,00064
597.000000,3.046875,0.107300,start,8,19,4,8,0007,00064
598.000000,3.151042,0.104400,start,8,20,4,8,0007,00064
599.000000,3.242188,0.092800,start,8,21,4,8,0007,00064
600.000000,3.333333,0.078300,start,8,22,4,8,0007,00064
601.000000,3.424479,0.069600,start,8,23,4,8,0007,00064
602.000000,3.480903,0.034800,start,8,24,4,8,0007,00064
603.000000,3.511285,-0.008700,start,8,25,4,8,0007,00064
604.000000,3.537327,-0.002900,start,8,26,4,8,0007,00064
605.000000,3.524306,-0.023200,start,8,27,4,8,0007,00064
606.000000,3.511285,-0.017400,start,8,28,4,8,0007,00064
607.000000,3.480903,-0.005800,start,8,29,4,8,0007,00064
608.000000, ,-0.005800,start,8,30,4,8,0007,00064
609.000000,3.524306,0.020300,start,8,31,4,8,0007,00064
610.000000, ,0.078300,start,8,32,4,8,0007,00064
611.000000,3.550347,0.060900,start,8,33,4,8,0007,00064
612.000000,3.606771,0.046400,start,8,34,4,8,0007,00064
613.000000,3.632813,0.049300,start,8,35,4,8,0007,00064
614.000000,3.684896,0.058000,start,8,36,4,8,0007,00064
615.000000,3.815104,0.069600,start,8,37,4,8,0007,00064
616.000000, ,0.089900,start,8,38,4,8,0007,00064
617.000000,3.884549,0.095700,start,8,39,4,8,0007,00064
618.000000,3.940972,0.089900,start,8,40,4,8,0007,00064
619.000000,4.036458,0.095700,start,8,41,4,8,0007,00064
620.000000,4.131945,0.098600,start,8,42,4,8,0007,00064
621.000000,4.314236,0.087000,start,8,43,4,8,0007,00064
622.000000, ,0.092800,start,8,44,4,8,0007,00064
623.000000,4.487847,0.081200,start,8,45,4,8,0007,00064
624.000000, ,0.084100,start,8,46,4,8,0007,00064
625.000000,4.565972,0.066700,start,8,47,4,8,0007,00064
626.000000,4.648438,0.072500,start,8,48,4,8,0007,00064
627.000000,4.722222,0.081200,start,8,49,4,8,0007,00064
628.000000,4.778646,0.063800,start,8,50,4,8,0007,00064
1107.000000,6.523438,-0.165300,stop,9,1,4,9,0007,00064
1108.000000,6.384549,-0.133400,stop,9,2,4,9,0007,00064
1109.000000,6.250000,-0.130500,stop,9,3,4,9,0007,00064
1110.000000,6.115452,-0.145000,stop,9,4,4,9,0007,00064
1111.000000,5.976563,-0.147900,stop,9,5,4,9,0007,00064
1112.000000,5.820313,-0.159500,stop,9,6,4,9,0007,00064
1113.000000,5.707466,-0.162400,stop,9,7,4,9,0007,00064
1114.000000,5.572917,-0.139200,stop,9,8,4,9,0007,00064
1115.000000,5.455729,-0.101500,stop,9,9,4,9,0007,00064
1116.000000,5.368924,-0.092800,stop,9,10,4,9,0007,00064
1117.000000,5.273438,-0.092800,stop,9,11,4,9,0007,00064
1118.000000,5.169271,-0.092800,stop,9,12,4,9,0007,00064
1119.000000,5.091146,-0.101500,stop,9,13,4,9,0007,00064
1120.000000,4.995660,-0.110200,stop,9,14,4,9,0007,00064
1121.000000,4.895833,-0.130500,stop,9,15,4,9,0007,00064
1122.000000,4.769966,-0.150800,stop,9,16,4,9,0007,00064
1123.000000,4.613716,-0.156600,stop,9,17,4,9,0007,00064
1124.000000,4.487847,-0.168200,stop,9,18,4,9,0007,00064
1125.000000,4.296875,-0.211700,stop,9,19,4,9,0007,00064
1126.000000,4.214410,-0.182700,stop,9,20,4,9,0007,00064
1127.000000,4.053820,-0.058000,stop,9,21,4,9,0007,00064
1128.000000,3.927952,-0.034800,stop,9,22,4,9,0007,00064
1129.000000,3.810764,-0.069600,stop,9,23,4,9,0007,00064
1130.000000, ,-0.133400,stop,9,24,4,9,0007,00064
1131.000000,3.650174,-0.162400,stop,9,25,4,9,0007,00064
1132.000000,3.528646,-0.150800,stop,9,26,4,9,0007,00064
1133.000000,3.294271,-0.188500,stop,9,27,4,9,0007,00064
1134.000000,3.138021,-0.234900,stop,9,28,4,9,0007,00064
1135.000000,2.990452,-0.223300,stop,9,29,4,9,0007,00064
1136.000000,2.838542,-0.205900,stop,9,30,4,9,0007,00064
1137.000000,2.677952,-0.176900,stop,9,31,4,9,0007,00064
1138.000000,2.513021,-0.139200,stop,9,32,4,9,0007,00064
1139.000000,2.348090,-0.124700,stop,9,33,4,9,0007,00064
1140.000000,2.200521,-0.136300,stop,9,34,4,9,0007,00064
1141.000000,2.070313,-0.153700,stop,9,35,4,9,0007,00064
1142.000000,1.948785,-0.145000,stop,9,36,4,9,0007,00064
1143.000000,1.818576,-0.133400,stop,9,37,4,9,0007,00064
